TSI_13_25_13,TSIs_13_25_13
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
16.23609350850555,
17.382847877450345,
18.56566549083663,
19.70127577517954,
21.02489800747204,
21.95171450478649,
21.325632990700576,
21.331664330859173,
21.1875942244228,
19.64564776031212,
19.561255850660242,
17.285759446946617,
15.575249380611785,19.290407626826457
14.916866543808519,18.66561604353818
12.608588949527412,17.8003264586795
9.832558986956071,16.66207396271901
9.241436746959113,15.601982931896167
8.563288830303735,14.596455203097248
8.316672386088763,13.699343372096036
8.307414489592121,12.92906781745262
9.159818998757236,12.390603700496136
9.524032934748904,11.981093591103674
11.086838219528433,11.853342823735783
14.054859178122387,12.167845160076727
14.979368385084284,12.569491335077807
15.96040174992992,13.053907108628108
17.561303162204467,13.697820830567588
19.41581994982841,14.51467784760485
18.363979355301165,15.064578062990037
18.60869505565045,15.570880490512954
18.291428368879966,15.959530187422526
16.6261779107779,16.054765576473294
17.055737632798703,16.19776158451978
18.155274339563718,16.477406263811773
18.15876783826387,16.717600774447785
17.507558729566828,16.830451910893363
17.261323058486855,16.892004931978146
18.947850036776696,17.18569708980651
22.300854997103297,17.916433933706053
18.669166304805323,18.023967129577375
18.109903212137457,18.036243712800243
17.542564844353365,17.965718160164975
15.336132690332695,17.59006309304608
9.654949428958698,16.456475426747883
4.544426376096089,14.754754133797626
1.2497041298180926,12.825461276086264
-2.790548213488819,10.594602777575538
-6.119940448502526,8.206810888135815
-11.367015354496964,5.410549996331133
-14.883432858878313,2.511409588444069
-16.526347631288356,-0.20827001437484896
-20.758039678751857,-3.143951395000135
-23.385173118423538,-6.035554498346335
-25.169085604160532,-8.76891608489122
-25.540548419457426,-11.164863561257821
-25.569982851876677,-13.222737745631944
-26.17716784769411,-15.073370617355112
-25.565618008074225,-16.572263101743555
-23.713749125676333,-17.59247539087681
-23.11522133207978,-18.38143909676295
-19.780960719974466,-18.581370757221737
-16.327789130143653,-18.25943052478201
-14.150496890518342,-17.672440005601487
-11.43414725639531,-16.781255327143462
-9.204115571334784,-15.698806790599365
-8.092237865743142,-14.612154087048475
-7.808456855400367,-13.640197339670173
-8.140349440188263,-12.85450478260133
-9.125324057029633,-12.321764678948231
-10.08421245867703,-12.002114361766631
-10.657699651696168,-11.810055117470851
-14.055978630099814,-12.130901333560702
-18.569688417167363,-13.050728059790226
-20.839602781529624,-14.16342444861014
-19.29666609670287,-14.896744684051958
-18.344244348312014,-15.389244636089108
-17.935540850601246,-15.753001238162271
-17.71518189220803,-16.03331276016881
-16.494009756359507,-16.099126616767478
-15.86481865933174,-16.065654051419514
-17.028551290513015,-16.20321079986144
-17.516706968039163,-16.390853109601117
-19.2544393524147,-16.799936858574487
-22.954717253251573,-17.679191200671212
-24.23532662288057,-18.61578197527255
-24.698163473302202,-19.484693617848215
-25.68840695753444,-20.370938380660533
-26.867262079473647,-21.298984623348122
-25.599490212625973,-21.91334256467353
-21.90221283036621,-21.91175260262963
-19.17032670471092,-21.520120331498386
-17.851442370496475,-20.996023479926684
-15.092647209195476,-20.15268401267937
-15.697796467215179,-19.516271506184484
-13.605969769117326,-18.67194268660346
-10.178084934374533,-17.458534436285042
-7.727839157962282,-16.068435110810363
-3.1199988545603277,-14.218658502774643
-1.572243843470996,-12.412027837159837
-1.8142010151563495,-10.898052576873624
-2.5377188308016088,-9.703719184577622
-0.8675469845412833,-8.441408870286716
-1.262725024495596,-7.4158826066022705
-1.2633852368635845,-6.536954410925316
-1.9992813137317236,-5.888715397040517
-3.787545856279496,-5.588548319788943
-5.864460617028018,-5.627964362251668
-4.629098674577418,-5.48526926401249
-4.368300245315488,-5.3257022613414895
-6.342955482410839,-5.471024150065682
-8.259589840853993,-5.869390677321156
-7.528520736354155,-6.106409257183013
-7.63511649049723,-6.32479600479933
-4.7011718146146,-6.092849691915797
-4.301173835930994,-5.8368959982036825
-6.625473968632643,-5.949549993979248
-7.2940102466485595,-6.141615744360578
-5.494679360941465,-6.04919626101499
-4.558800489732389,-5.83628257940319
-5.116176547832974,-5.733410289178874
-3.919140759093297,-5.474228927738078
-0.8233273765309898,-4.8098144204227795
1.3440749215882186,-3.9306873715640656
4.440167249924646,-2.7348509970656782
7.545736292525416,-1.2661956699812362
9.357014449472771,0.2514057756550505
10.194502446015402,1.6718481571351005
11.635348434524266,3.095205339619267
12.538772631932684,4.444286381378326
13.559376668078947,5.746442136621272
14.53359675080815,7.0017499386479685
15.361262075618363,8.195965958215167
17.047267509516516,9.460437608401074
17.76207980322229,10.646386493375534
18.616347982641273,11.784952420413497
19.60637138941112,12.902297987413156
21.63604616698771,14.14997629878095
21.418407336831514,15.18832358993103
20.70100801940868,15.975849936999266
19.865644684304005,16.531534900899942
19.527479296012384,16.959526957344575
17.8787503769094,17.09084458871098
15.40249423555789,16.84965168111768
13.284415066685627,16.340332164770246
13.036730221070158,15.868389029955948
12.52667582810014,15.391001429690832
9.448563710544857,14.542081755527121
6.684097547884264,13.419512583006712
1.4101398278194335,11.703887903694245
-1.446891112250613,9.825205187130694
-3.5365719521844055,7.916379881514251
-7.09709776778616,5.771597360185621
-8.754205691546979,3.6964826385095355
-9.821912440771559,1.7652833414693792
-11.646098314632354,-0.1506283236880112
-12.705191697873214,-1.9441373771430401
-12.492319650876711,-3.451020559104993
-10.0574450205448,-4.394795482167822
-6.794608612347841,-4.737625929336397
-5.298221129642468,-4.81771095795155
-4.266472731730093,-4.738962639919913
-3.0747885317917194,-4.501223481615885
-1.7826223338802154,-4.1128518890822185
0.5814351805938307,-3.442239450557069
4.060571861667233,-2.3704092630964544
6.77515784993047,-1.0638996755211796
9.22765633452086,0.4063226116276832
10.479211284490885,1.8453067077509977
12.509510237915869,3.3687643549174076
13.832447335474088,4.863576209282647
15.48390378708249,6.380765863254053
17.293155327461847,7.939678643855166
16.636261144711067,9.182047572548866
14.995627463645722,10.012558985562702
14.26946392467839,10.620688262579229
14.985185382275771,11.244187851107306
15.966389659592762,11.91878810946237
14.072679519902985,12.226486882382458
11.810391786613021,12.167044725843967
9.844113331371421,11.83519738377646
10.288644463977331,11.614261252376584
10.208606601022316,11.413453445040261
10.496181684795403,11.282414622148139
11.819047846796469,11.359076511383615
13.224281604857987,11.625534381879953
13.870468988523092,11.946239325686117
13.63947197116953,12.188129703612319
-3.13800877155749,9.998681350016632
-13.128177098272339,6.694844428832494
-20.984407195765773,2.740665625318456
-26.848213197414154,-1.4863170636433451
-32.280017185358716,-5.885417081031255
-32.07133775869756,-9.62626289212644
-32.42450388536543,-12.883154462589154
-32.66064075728669,-15.708509647545945
-31.52915014999681,-17.96860114789607
-30.055127219510524,-19.695247729555277
-29.85275362233153,-21.146319999951885
-28.620240892769665,-22.21402298464014
-25.370891864486165,-22.665004253189572
-22.071982664680316,-22.580286883402536
-20.401929692776495,-22.269092999027386
-19.135274249871998,-21.8214046062909
-18.13666921345954,-21.295013835886422
-16.842461043089703,-20.65893486548689
-16.717618600986253,-20.095889684843943
-15.722265199870131,-19.47108618699054
-13.929238812139864,-18.679393704869014
-11.420194491017114,-17.642365245747314
-9.883328854882574,-16.53393147562378
-8.16962655974088,-15.339030773354795
-8.462649753705659,-14.356690627690632
-8.77473300232094,-13.559268109780676
-8.398138257809336,-12.821963845213341
-8.844234972721482,-12.25371686342879
-9.284521596931176,-11.829546111071988
-9.998220758965065,-11.567928203628142
-9.751310179813174,-11.308411343083147
-9.659447235181126,-11.072845041954286
-8.309409188354778,-10.67806849144007
-7.520027602561139,-10.226919793028795
-7.448583004100009,-9.830014537467541
-6.166922182751771,-9.306715629651002
-5.093933001930249,-8.704889539976609
-3.35091908645303,-7.940036618044669
-2.269593057516105,-7.129973252254874
2.124812045522546,-5.8078610668581
6.713547133451098,-4.019088466813929
9.886038344221676,-2.032641779523128
12.26434559288737,0.009784987964085777
13.74712759744828,1.9722625036046848
16.070909956180344,3.9863549968297787
18.762486918278206,6.0972309856081255
23.058095715040253,8.520211661241287
24.685695249801395,10.829566459607017
25.921670872192276,12.985581375690625
25.72589051898783,14.805625539018797
24.278787012788392,16.158934320985882
23.11084152333892,17.15206392132203
18.37029127272841,17.326096400094368
15.27787512218186,17.03349336039258
13.884772263354176,16.583676060815666
14.777342194740053,16.325628365662006
13.173506802433264,15.875325285200757
11.380394476095958,15.2331923124715
11.25480669591292,14.664851510105988
12.199824081835139,14.312704734638723
15.91463420821966,14.541551802293142
19.41580764040496,15.237874064880545
24.363243699254298,16.54149829836251
27.39107128147163,18.091437295949525
32.07796045907483,20.089512033538856
36.12666647348353,22.380534096388097
39.94426022583224,24.88963782916583
43.30326806870569,27.520156434814382
45.69727905153392,30.116888237202886
48.30170105433108,32.714718639649774
50.88028937033139,35.30980017260429
52.80118214229402,37.80856902541711
49.81016488438434,39.52308271955528
48.29698402738885,40.77649719210294
47.75379481446708,41.773253995297814
49.62189155463918,42.89448793234658
49.54861351653811,43.845077301516795
49.91013193623709,44.71151367790541
47.19096967835528,45.06572167796968
41.81724454242172,44.60165351574854
36.198295115586525,43.40117374429682
31.887334016561386,41.75633949747747
30.798038980369945,40.190867995033535
28.228775794598103,38.481997680685616
22.789252640558207,36.24017696066741
19.678430635493115,33.87421319992823
18.88863567931279,31.73341641126888
19.302338785593285,29.95754817902951
19.68623068274127,28.49021710813119
20.148905314161887,27.298601137564148
19.23789572280141,26.147071792598044
18.55206396714262,25.06207067467584
17.36195422920883,23.962054039609125
16.223872602191747,22.8565995485495
15.744625528297895,21.840603259942128
15.573554769475422,20.945310618446886
13.565937676094324,19.891114483825092
11.944555729003772,18.755891804564904
11.071018609597854,17.658052776712466
11.035990832740039,16.71204392757355
10.694331235373584,15.852370685830698
10.500798506265005,15.08786037446417
10.047777164793423,14.36784848736835
8.980707783868015,13.598256958296874
8.62202813811026,12.887367126841644
7.994169432592664,12.188338884806075
7.8869698574594675,11.573857595185132
8.317674821408296,11.108688627502726
7.835745985733024,10.641125392964197
6.640911883993376,10.069666320254079
5.680505250327481,9.442643310264565
5.2278464323945055,8.840529470568843
3.3763151179677307,8.059927420197255
4.600688555587177,7.5657504395386725
4.084509131883613,7.068430252730807
0.66245621373006,6.153291104302129
0.06434391272617117,5.2834415055055635
-0.32133319998149573,4.482759404721698
0.6349924408201169,3.9330784098786147
0.682516570550978,3.4687124328318095
0.9222386106107453,3.1049304582288
1.6683978881685753,2.899711519648768
1.7186472626477813,2.730988054362913
2.0536737539402887,2.6342288685882522
0.6540643209390674,2.351348218924083
1.2054902110467651,2.187654217798752
2.3502736917211777,2.2108855712162416
3.0327493496691584,2.328294682423801
8.502537514444786,3.210329372712513
15.000456469087245,4.894633243623189
19.770445692587604,7.0197493077609625
22.952859742833574,9.295907941342763
26.42209410014416,11.742505964028677
25.234041356772305,13.669868162992053
25.2761305961986,15.32790565345013
23.238064086763693,16.45792828678064
20.647893240089203,17.056494708681864
16.328662016288202,16.952518609768482
13.759148135793687,16.496322827772083
11.583498194384891,15.794490737288198
11.007311119572444,15.110607934757375
10.172365391324702,14.405144714266994
9.802674723958068,13.747649001365719
10.518205219519137,13.28629988967335
10.285094445782766,12.857556254831838
10.451546869262172,12.513840628321885
9.454396988645586,12.076777251225272
9.14167501100624,11.657476931193981
9.405549744843983,11.335773047429695
10.462024614711671,11.210951842755692
18.662224846082424,12.275419414659511
23.006444312841484,13.808422971542651
25.57585660094012,15.489484918599432
27.87995298345984,17.25955178500806
27.67956541061199,18.748125160094336
28.976399626221042,20.209307226683865
28.213098996716486,21.35270605097424
26.120695219723302,22.033847360795537
25.585348853714827,22.541204716926863
25.60662745527207,22.97912225097618
26.02505062926118,23.414254876445465
27.125464111692338,23.944427624337877
28.442673875282598,24.587034231615693
28.512036258476222,25.147748806881484
28.54459840015496,25.63301303449198
29.331051403600508,26.161304230078912
29.305259624183087,26.610440714950936
28.16663962030395,26.83275484428708
27.807772354342237,26.972043060009245
26.490527882689065,26.903255177534934
25.91654456243522,26.762296518234976
25.65602420003213,26.60425761563457
25.60101662682892,26.46093747437662
25.838980418227646,26.372086466355338
25.316455011199487,26.221281972761645
25.06830942395272,26.056571608646085
24.633930943171933,25.853337227864063
24.392330838999758,25.644622029454876
23.244688792031457,25.30177442410867
20.83178867150529,24.663205030879617
19.548722672310046,23.932564693941107
17.929555633421046,23.07499197100967
17.23239201576707,22.24033483454644
17.77823230896429,21.602891616606133
18.40812495197243,21.146496378801316
18.232214478480095,20.730170393041142
18.978359416514756,20.479911682108803
17.8465051660687,20.10371075124593
15.690433595520531,19.4732425861423
13.525744753970347,18.623600038689165
12.960154660184056,17.814536413188435
13.265432815955446,17.164664470726578
14.028176090659203,16.716594702145525
14.903125703847815,16.45752770238871
16.410652244891747,16.45083120846057
18.307791520209342,16.71611125299611
18.907208906367984,17.029125203477808
19.805287786475905,17.425719858191822
19.96035585966204,17.787810715544712
17.6455371485799,17.767485920264026
16.634794068296614,17.605672798554394
14.377770977132732,17.14454396692273
13.644377030685247,16.644520118888803
13.684487804904396,16.221658359748172
14.237736570214507,15.938240961243363
14.75012007817648,15.768509406519522
15.18771314844233,15.685538512508494
15.189368536564366,15.614657087373619
15.160224123159184,15.549738092485843
13.569271151179649,15.266814243727815
11.66028833619042,14.75159625693676
9.886774335813087,14.056621696776235
6.044663994810411,12.912056310781118
6.618590741572598,12.012989800894186
4.830998386656668,10.986991027431683
6.866078690885329,10.398289265067918
4.989068074290348,9.625543380671122
5.186429422141388,8.991384243738302
4.781616030809413,8.38998878474846
3.591178078352626,7.704444398120485
2.8529799289068314,7.011378045375677
1.8830326170379483,6.2787572698988585
-0.027945207706493058,5.377799773098094
-2.225132332084598,4.291666615214853
-4.466604826642499,3.0404849806638024
-5.1579194224383045,1.8692843516492157
47.87405361708995,8.441394246712177
53.03597519692437,14.81204866817106
46.31820780434089,19.31292854476675
47.13405627775368,23.28737536376488
48.29514020616121,26.859913198392928
46.15689944485019,29.616625519315395
46.52385678329657,32.0319442713127
50.4697549622035,34.665917227154246
47.4494602197891,36.49213765467351
43.664890663136596,37.51681665588252
41.388075743907486,38.06985366845752
36.693015438913925,37.87316249280843
33.82070975095423,37.294240672543545
32.0009219156256,36.538052278698125
28.785299336759728,35.430516144135495
25.951327292152857,34.07634630813798
26.619954402067105,33.01114746441357
23.919137597118635,31.712288911942863
21.483257229434034,30.25099867158446
20.172437309959545,28.811204191352328
10.771741440625124,26.234138084105584
3.9740086275980078,23.054119590318788
-1.0832809667142533,19.605919510742638
-5.014581816720079,16.08870503539082
-8.004634501387411,12.646799387279644
-10.471787351009516,9.344144138952622
-12.606340774612567,6.20836057987188
-14.394862188608242,3.2650430415175773
-16.150747286604343,0.49135870892873146
-17.67999346991258,-2.104548745191456
-18.80146527595521,-4.489822535300563
-19.46171405462656,-6.6286641809185625
-19.97830963385621,-8.535756388481083
-20.379773042678433,-10.227758767652134
-20.326095147818418,-11.670378250533032
-20.291926162329364,-12.902027952218223
-20.27763749767572,-13.955686458712151
-20.237197815466576,-14.853045223962782
-20.288010825129636,-15.629468881272333
-20.13444114541753,-16.27303634757879
-20.01699271650982,-16.807887257426078
-19.458066601093076,-17.186484306521365
-19.116251073795464,-17.462165273274806
-18.623289618969952,-17.628040179802685
-17.819264473239926,-17.655357936008006
-16.507980441794466,-17.491446865406072
-15.766230616903066,-17.244987401334214
-15.250486364275096,-16.96005868175434
-14.87257685752692,-16.661846992578994
-14.474624405455451,-16.349386622989915
-13.494049739386181,-15.941481353903667
-12.736587416790325,-15.483639362887475
-11.860543351170117,-14.966054218356424
-10.670067063404057,-14.352341767648943
-9.922109639115764,-13.719451463572774
-9.090415819347951,-13.058160657254943
-8.059140067492244,-12.344014858717415
-7.335935212607722,-11.628574909273173
-6.298966479821921,-10.867202276494423
-6.046145876439159,-10.178479933629385
-5.4473576532687025,-9.502605322149288
-4.49640591077937,-8.78743397766787
-3.209310314813207,-7.990559168688633
-2.6136527957742977,-7.222429686843728
-1.8375794436006665,-6.453165366380433
-1.0949211851433867,-5.687701911917998
-0.6755951033507919,-4.971686653551254
0.04226873151665486,-4.255407312827267
1.1541083422686929,-3.482619362099273
1.7518122082977772,-2.7348434234711227
2.448304111611248,-1.9943937756022125
1.2485412562514364,-1.5311173424802627
0.2742881160100958,-1.27320227698164
-0.12375424647888418,-1.1089954154812462
0.26162404523781246,-0.9131926353785236
1.085689020450518,-0.6276381131172319
2.3631079445184278,-0.20038867631213775
3.018528448204215,0.2594566271901983
4.078044679967783,0.8049692061584246
4.313106132590557,1.3061316242201577
4.066554167252292,1.7004777017961767
4.505225286439634,2.1011559281738132
7.140537588517875,2.8210675939372503
9.38568806431917,3.7588705182775244
9.573672163171867,4.589556467548145
8.858471503333877,5.1994014726603925
7.783390926503619,5.568542823209425
4.5067145142102065,5.416853064780965
2.7162882761487497,5.031058094976363
-1.8164947730056527,4.052836256693218
-4.695180378320118,2.8031195945484555
-10.60814451672828,0.8872247215089218
-12.981554159508905,-1.0940294043507675
-13.133021811887442,-2.8138854625702923
-13.890049037565207,-4.396194544712423
-16.851579226702114,-6.175535213568093
-22.317346222802342,-8.48150821488727
-25.249849031673435,-10.876985474428151
-24.547428850011773,-12.829905956654382
-25.268661987918275,-14.606871103977795
-23.685970291183946,-15.903885273578673
-21.483108526449968,-16.700917166846
-21.41071838814638,-17.373745912746056
-22.321466036844853,-18.0805630733316
-22.15192182485014,-18.662185752119964
-22.75290845233295,-19.24657470929325
-20.471514111989798,-19.421566052535614
-17.976424822327314,-19.215117305362998
-13.221098268307925,-18.358828871497987
-9.78053715066986,-17.133358625665398
-6.581814964922564,-15.62599524555928
-4.305086454870269,-14.008722561175135
-3.264795983328249,-12.473875907197009
-4.181603923046251,-11.2892656237469
-4.268914413624111,-10.286358308015073
-5.300578707478172,-9.574104079366943
-5.579551267604402,-9.003453677686581
-6.040743929494777,-8.580209427944895
-5.863612595202583,-8.192124166124565
-5.70290259849613,-7.836521085034788
-4.388771201798323,-7.343985387429579
-2.032751517162166,-6.585237691677092
-0.27835767204426265,-5.684254831729545
2.592669087157128,-4.501837129031449
2.475135063070746,-3.5051268158739926
3.0328794801924506,-2.5711259164359292
3.9697924184123936,-1.6367090114575975
4.843607724247326,-0.7109494777854657
6.83659837956859,0.3672716446936851
10.393178662054819,1.7995440757452754
14.215103843553024,3.573195471146382
15.735635500099187,5.3106869038539255
16.0746058319557,6.848389607868465
17.201885328872027,8.327460425154689
17.78245943506585,9.678174569427712
18.271736661156893,10.905826296817596
18.140347160253743,11.939329277308474
18.575097985591096,12.887296235634564
18.47082013843505,13.684942507463205
18.170952968394843,14.325801144739154
17.141283926666457,14.728012970728768
16.731034288886956,15.014158873322796
16.43627796354663,15.217318743354772
14.556140850851946,15.122864758711511
12.49660458652343,14.747684734113214
12.057295367187425,14.363343395980959
13.35975591524265,14.219973755875486
14.400500873480368,14.245763344104756
14.321237811031066,14.256545410808513
14.539768008980392,14.297005781975924
13.667029351489061,14.20700914904923
9.42563920677603,13.523956300153058
5.387863880549484,12.361657383066833
-3.3551241193283454,10.116402882724664
-6.26586640913721,7.7760786981729675
-7.353349408196798,5.61473182583443
-7.003038690930486,3.812193180582299
-5.101267456281577,2.538841661030317
-3.3327456555899655,1.700043472941705
-0.8664108304636178,1.3334071438838018
-1.3299130291904915,0.952932833444617
-1.4277175314100512,0.6128399241796644
-2.3083826581951152,0.19552241241183874
-1.6857912337017895,-0.07323667989010813
-1.7889602068105128,-0.31834004087873735
2.3495162761554775,0.06278229012615047
7.193870535438936,1.0815091823136913
11.471244252313506,2.5657570494565216
15.137357519449026,4.361699973741165
18.5371347150372,6.386762079640598
20.855167301691914,8.453677111362214
23.532098716732477,10.607737340700824
24.86640439594256,12.64468977716393
25.338008280681457,14.458020991952148
25.869622139776286,16.088249727355596
28.166247372213896,17.81367796233535
29.99531365026298,19.5539116320393
31.405287660580044,21.246965350402263
32.67409398207835,22.87941229778456
34.347562396313165,24.51771945471722
35.96397925294786,26.152899425893025
37.54214576491318,27.77993461718162
33.15229817136525,28.54741512492214
29.018460508062812,28.614707322513663
24.72680399259047,28.059292561096065
19.423400778597735,26.825593735024874
16.807578670700845,25.394448725835726
12.996814581604644,23.623358133802714
7.686869958297194,21.346716965873355
4.381165253378897,18.92306672123129
0.8181419589789564,16.336648898052385
1.2685873176661082,14.184068672282917
1.8365790362884353,12.420141581426563
2.6255817657707756,11.020918750618593
3.2905200539551513,9.916576079666672
2.8833553958822296,8.911830267697466
0.8161550017805688,7.755305229709338
-0.34023541649279965,6.598799423109033
-0.848362760046571,5.5349191112296605
0.43898280852923705,4.8069282108438856
2.0669638832984196,4.415504735480248
2.910487431230628,4.200502263444588
4.448641945123107,4.235950789398662
5.266931694246694,4.3832337758055235
5.062602285815025,4.480286420092595
4.705478704124217,4.512456746382827
5.231007363544629,4.615106834548799
6.9348455077766955,4.946498073581355
7.6339339368714505,5.3304174826227975
7.540570030167702,5.646153560843498
8.746865729068332,6.089112442018474
8.864859119527086,6.485647681662562
7.901564912139626,6.687921571730714
9.640408049946862,7.109705354333021
11.803267120947991,7.780214178135159
12.738964825474557,8.488607127755072
12.849184310454708,9.111546725283592
10.990922314355574,9.380028952293875
10.273349273519484,9.507646141040391
9.241004776480226,9.469554517531796
7.064774324377617,9.126014489938342
3.0525597636549855,8.25837810046929
1.4728510385957443,7.289017091630212
2.242916041502218,6.568145513040498
0.7401449109954527,5.735573998462635
-5.73983247883818,4.09623021599109
-10.977766058960626,1.9428021767122738
-15.232647209242575,-0.5108334498527044
-19.418338843324086,-3.2119056489200446
-23.806488148706535,-6.1539888631752575
-28.411066944402457,-9.333571446207714
-28.2743264131346,-12.039393584340125
-32.86766362564616,-15.01486073309813
-35.5794816809425,-17.952663725647326
-38.16427442159362,-20.840036682211082
-41.91991730667408,-23.85144819999151
-44.05248052147981,-26.737309960204122
-45.93240904197645,-29.479466971885884
-47.310654393931884,-32.0267794607496
-48.57411444376624,-34.390684458323406
-47.82911021711219,-36.3104595667218
-42.40777298506632,-37.18150434077102
-36.590050680874526,-37.09701096078581
-33.781642164991254,-36.623386847100875
-32.84216518866595,-36.08321232446731
-32.52581046751309,-35.57501205918814
-30.565238504084668,-34.85933012274479
-29.468627039156924,-34.08922968223224
-30.170691722267737,-33.52943854509445
-32.3824655811152,-33.36558526452598
-32.160093587336824,-33.19337216778467
-27.472085860725798,-32.376045552490545
-23.36193214356185,-31.088315065500733
-22.32324324875518,-29.8361619488228
-24.24140480384156,-29.036910928111194
-26.338311844099476,-28.651396773252376
-27.701368305304374,-28.515678420688374
-28.669410548535613,-28.53764015323798
-30.048988423075063,-28.753547048928993
-31.72205605007363,-29.177619763378228
-31.600541025337048,-29.523751372229487
-31.91408696756103,-29.865227885848277
-30.792787952224927,-29.99773646675923
-29.41670587765703,-29.914732096887487
-28.818934463399184,-29.75818957781773
-28.40826304329635,-29.56534293002896
-29.0519904324338,-29.492006858943938
-29.59426045658321,-29.506614515749547
-27.680229910248322,-29.245702429249373
-26.249140452337144,-28.81762214683334
-25.831416069418168,-28.39102127863117
-24.675982524680965,-27.860301456638286
-24.213415680017306,-27.33931777426386
-22.504249664583124,-26.648593758595183
-20.892424505881824,-25.82628386535042
-17.417045177364997,-24.624964052781074
-15.28857993382814,-23.291194892930655
-13.186111986812683,-21.847611620628086
-10.49404731060549,-20.22567386205343
-7.706364955937544,-18.437201161179733
-5.158789302773777,-16.54028518140745
-3.6137425968882906,-14.693636240761856
-2.0107539637850196,-12.88179591547945
-1.9539112331445534,-11.32066953228875
-1.3968121926227979,-9.902975626622187
-0.8140600414247993,-8.604559114451131
0.7564919323090418,-7.267266107771107
1.658584929167543,-5.992144531065586
2.0145282566323015,-4.84833413282303
0.4610154639982306,-4.089855618991422
0.6994834429815354,-3.4056643244238565
0.23602966578860585,-2.885422325822076
1.2622088204785018,-2.2929035906362794
1.613098517122552,-1.7349032895278749
1.9828093497748231,-1.2038014839132039
2.2646210390066313,-0.7083125520675132
2.6567949091863436,-0.22758291474553366
3.73062008825371,0.3378746571115011
7.344537776057979,1.338826531246712
11.795754313754845,2.8326733573193024
17.31859060786757,4.902090107397626
22.819418962461164,7.461708515263846
29.22989189778819,10.571448998481609
33.13706234260908,13.795108047642676
36.07133135210466,16.977425662565818
35.83257828062251,19.671018893716774
34.95393835159647,21.854293101985302
34.80865340578171,23.704916002527646
35.92575790957241,25.450750560676898
36.28570001766199,26.99860048310334
38.26248672949143,28.607727089730208
39.90025014014035,30.22094466836023
43.21180516537434,32.076781882219386
46.51031952064692,34.13871583056618
49.818188808037505,36.37864054163351
53.39379245524518,38.80937652929232
56.01034147230181,41.26665723543653
58.100392479271,43.67147655598431
60.83628455897246,46.12359198498262
62.652851002815254,48.48491470181585
